Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Time_slot,Drop_timestamp,Hour_of_day,weekday
6703,City,285,Trip Completed,15-07-2016 22:51,Night,15-07-2016 23:37,22,Friday
116,Airport,286,Trip Completed,11-07-2016 05:07,Morning,11-07-2016 05:53,5,Monday
761,Airport,286,Trip Completed,11-07-2016 16:11,Evening,11-07-2016 17:12,16,Monday
932,City,286,Trip Completed,11-07-2016 18:28,Night,11-07-2016 19:20,18,Monday
1217,City,286,Trip Completed,11-07-2016 21:23,Night,11-07-2016 22:39,21,Monday
1617,Airport,286,Trip Completed,12-07-2016 06:53,Morning,12-07-2016 07:23,6,Tuesday
1849,Airport,286,Trip Completed,12-07-2016 09:42,Day,12-07-2016 10:28,9,Tuesday
2055,City,286,Trip Completed,12-07-2016 14:54,Evening,12-07-2016 15:43,14,Tuesday
2841,Airport,286,Trip Completed,13-07-2016 05:23,Morning,13-07-2016 05:53,5,Wednesday
5983,City,286,Trip Completed,15-07-2016 11:41,Day,15-07-2016 12:12,11,Friday
6016,Airport,286,Trip Completed,15-07-2016 12:31,Evening,15-07-2016 13:19,12,Friday
845,City,287,Trip Completed,11-07-2016 17:41,Night,11-07-2016 18:57,17,Monday
1832,Airport,287,Trip Completed,12-07-2016 09:36,Day,12-07-2016 10:08,9,Tuesday
2740,Airport,287,Trip Completed,13-07-2016 02:57,Early Morning,13-07-2016 04:06,2,Wednesday
3622,Airport,287,Trip Completed,13-07-2016 18:57,Night,13-07-2016 20:15,18,Wednesday
3979,City,287,Trip Completed,13-07-2016 23:16,Night,13-07-2016 23:46,23,Wednesday
5749,Airport,287,Trip Completed,15-07-2016 07:59,Morning,15-07-2016 08:48,7,Friday
6633,City,287,Trip Completed,15-07-2016 21:57,Night,15-07-2016 22:49,21,Friday
1301,Airport,288,Trip Completed,11-07-2016 22:30,Night,11-07-2016 23:13,22,Monday
2203,City,288,Trip Completed,12-07-2016 17:53,Night,12-07-2016 18:30,17,Tuesday
2569,City,288,Trip Completed,12-07-2016 21:37,Night,12-07-2016 22:07,21,Tuesday
3621,Airport,288,Trip Completed,13-07-2016 18:56,Night,13-07-2016 19:35,18,Wednesday
4051,City,288,Trip Completed,14-07-2016 01:09,Early Morning,14-07-2016 02:09,1,Thursday
4831,City,288,Trip Completed,14-07-2016 17:25,Night,14-07-2016 18:31,17,Thursday
158,City,289,Trip Completed,11-07-2016 05:35,Morning,11-07-2016 06:41,5,Monday
1290,City,289,Trip Completed,11-07-2016 22:23,Night,11-07-2016 23:00,22,Monday
2441,City,289,Trip Completed,12-07-2016 20:23,Night,12-07-2016 21:25,20,Tuesday
3681,Airport,289,Trip Completed,13-07-2016 19:31,Night,13-07-2016 20:31,19,Wednesday
4511,Airport,289,Trip Completed,14-07-2016 09:10,Day,14-07-2016 10:18,9,Thursday
4684,City,289,Trip Completed,14-07-2016 12:53,Evening,14-07-2016 13:28,12,Thursday
5606,City,289,Trip Completed,15-07-2016 06:09,Morning,15-07-2016 07:23,6,Friday
5708,Airport,289,Trip Completed,15-07-2016 07:35,Morning,15-07-2016 08:07,7,Friday
5960,Airport,289,Trip Completed,15-07-2016 10:52,Day,15-07-2016 11:29,10,Friday
6014,City,289,Trip Completed,15-07-2016 12:31,Evening,15-07-2016 13:22,12,Friday
6193,City,289,Trip Completed,15-07-2016 17:19,Night,15-07-2016 18:06,17,Friday
6635,City,289,Trip Completed,15-07-2016 22:01,Night,15-07-2016 23:04,22,Friday
82,Airport,290,Trip Completed,11-07-2016 04:47,Morning,11-07-2016 05:23,4,Monday
2518,Airport,290,Trip Completed,12-07-2016 21:07,Night,12-07-2016 22:10,21,Tuesday
2644,City,290,Trip Completed,12-07-2016 22:39,Night,12-07-2016 23:20,22,Tuesday
3280,Airport,290,Trip Completed,13-07-2016 10:43,Day,13-07-2016 11:23,10,Wednesday
3486,City,290,Trip Completed,13-07-2016 17:23,Night,13-07-2016 18:23,17,Wednesday
5297,City,290,Trip Completed,14-07-2016 21:51,Night,14-07-2016 22:25,21,Thursday
5802,City,290,Trip Completed,15-07-2016 08:43,Day,15-07-2016 09:08,8,Friday
6675,City,290,Trip Completed,15-07-2016 22:21,Night,15-07-2016 23:21,22,Friday
2025,City,291,Trip Completed,12-07-2016 13:56,Evening,12-07-2016 14:58,13,Tuesday
2270,City,291,Trip Completed,12-07-2016 18:28,Night,12-07-2016 19:17,18,Tuesday
3701,Airport,291,Trip Completed,13-07-2016 19:46,Night,13-07-2016 20:51,19,Wednesday
4618,City,291,Trip Completed,14-07-2016 11:02,Day,14-07-2016 11:40,11,Thursday
4909,Airport,291,Trip Completed,14-07-2016 18:03,Night,14-07-2016 18:34,18,Thursday
5578,City,291,Trip Completed,15-07-2016 05:48,Morning,15-07-2016 06:43,5,Friday
6404,Airport,291,Trip Completed,15-07-2016 19:24,Night,15-07-2016 20:03,19,Friday
6623,City,291,Trip Completed,15-07-2016 21:51,Night,15-07-2016 23:12,21,Friday
6738,Airport,291,Trip Completed,15-07-2016 23:45,Night,16-07-2016 00:35,23,Friday
497,City,292,Trip Completed,11-07-2016 09:33,Day,11-07-2016 10:09,9,Monday
1071,Airport,292,Trip Completed,11-07-2016 19:58,Night,11-07-2016 20:32,19,Monday
1709,City,292,Trip Completed,12-07-2016 08:09,Day,12-07-2016 09:11,8,Tuesday
2348,City,292,Trip Completed,12-07-2016 19:21,Night,12-07-2016 20:26,19,Tuesday
3342,Airport,292,Trip Completed,13-07-2016 12:51,Evening,13-07-2016 13:35,12,Wednesday
1008,Airport,293,Trip Completed,11-07-2016 19:05,Night,11-07-2016 20:09,19,Monday
2430,City,293,Trip Completed,12-07-2016 20:12,Night,12-07-2016 20:44,20,Tuesday
3352,City,293,Trip Completed,13-07-2016 13:26,Evening,13-07-2016 14:04,13,Wednesday
3748,City,293,Trip Completed,13-07-2016 20:23,Night,13-07-2016 21:26,20,Wednesday
5687,City,293,Trip Completed,15-07-2016 07:15,Morning,15-07-2016 08:01,7,Friday
6724,Airport,293,Trip Completed,15-07-2016 23:20,Night,16-07-2016 00:10,23,Friday
152,City,294,Trip Completed,11-07-2016 05:29,Morning,11-07-2016 06:16,5,Monday
1207,Airport,294,Trip Completed,11-07-2016 21:23,Night,11-07-2016 22:32,21,Monday
1377,Airport,294,Trip Completed,12-07-2016 00:54,Early Morning,12-07-2016 01:55,0,Tuesday
1606,Airport,294,Trip Completed,12-07-2016 06:45,Morning,12-07-2016 07:50,6,Tuesday
1920,City,294,Trip Completed,12-07-2016 10:56,Day,12-07-2016 11:58,10,Tuesday
2856,Airport,294,Trip Completed,13-07-2016 05:34,Morning,13-07-2016 06:46,5,Wednesday
3277,City,294,Trip Completed,13-07-2016 10:41,Day,13-07-2016 11:06,10,Wednesday
4501,City,294,Trip Completed,14-07-2016 09:01,Day,14-07-2016 09:51,9,Thursday
5194,City,294,Trip Completed,14-07-2016 20:42,Night,14-07-2016 21:26,20,Thursday
5519,Airport,294,Trip Completed,15-07-2016 05:11,Morning,15-07-2016 05:55,5,Friday
6509,City,294,Trip Completed,15-07-2016 20:32,Night,15-07-2016 21:50,20,Friday
476,City,295,Trip Completed,11-07-2016 09:24,Day,11-07-2016 10:02,9,Monday
1052,Airport,295,Trip Completed,11-07-2016 19:42,Night,11-07-2016 20:54,19,Monday
1743,Airport,295,Trip Completed,12-07-2016 08:28,Day,12-07-2016 09:10,8,Tuesday
3157,Airport,295,Trip Completed,13-07-2016 09:02,Day,13-07-2016 09:47,9,Wednesday
5255,Airport,295,Trip Completed,14-07-2016 21:19,Night,14-07-2016 22:09,21,Thursday
6475,City,295,Trip Completed,15-07-2016 20:20,Night,15-07-2016 21:02,20,Friday
477,City,296,Trip Completed,11-07-2016 09:28,Day,11-07-2016 10:41,9,Monday
643,City,296,Trip Completed,11-07-2016 12:35,Evening,11-07-2016 13:20,12,Monday
1152,Airport,296,Trip Completed,11-07-2016 20:39,Night,11-07-2016 21:28,20,Monday
1333,City,296,Trip Completed,11-07-2016 23:17,Night,12-07-2016 00:15,23,Monday
1659,City,296,Trip Completed,12-07-2016 07:24,Morning,12-07-2016 08:14,7,Tuesday
2657,Airport,296,Trip Completed,12-07-2016 23:11,Night,13-07-2016 00:28,23,Tuesday
2898,Airport,296,Trip Completed,13-07-2016 06:01,Morning,13-07-2016 07:04,6,Wednesday
3852,Airport,296,Trip Completed,13-07-2016 21:38,Night,13-07-2016 22:24,21,Wednesday
5342,City,296,Trip Completed,14-07-2016 22:38,Night,14-07-2016 23:21,22,Thursday
5634,Airport,296,Trip Completed,15-07-2016 06:44,Morning,15-07-2016 07:10,6,Friday
30,Airport,297,Trip Completed,11-07-2016 02:04,Early Morning,11-07-2016 02:37,2,Monday
195,City,297,Trip Completed,11-07-2016 06:05,Morning,11-07-2016 06:52,6,Monday
993,City,297,Trip Completed,11-07-2016 19:00,Night,11-07-2016 19:41,19,Monday
1774,Airport,297,Trip Completed,12-07-2016 08:53,Day,12-07-2016 10:00,8,Tuesday
2648,City,297,Trip Completed,12-07-2016 22:50,Night,12-07-2016 23:44,22,Tuesday
2979,Airport,297,Trip Completed,13-07-2016 06:58,Morning,13-07-2016 07:58,6,Wednesday
3676,City,297,Trip Completed,13-07-2016 19:28,Night,13-07-2016 20:30,19,Wednesday
4041,Airport,297,Trip Completed,14-07-2016 00:38,Early Morning,14-07-2016 01:12,0,Thursday
4147,Airport,297,Trip Completed,14-07-2016 04:54,Morning,14-07-2016 06:00,4,Thursday
4859,Airport,297,Trip Completed,14-07-2016 17:34,Night,14-07-2016 18:30,17,Thursday
6067,Airport,297,Trip Completed,15-07-2016 13:55,Evening,15-07-2016 14:56,13,Friday
1690,Airport,298,Trip Completed,12-07-2016 07:52,Morning,12-07-2016 08:56,7,Tuesday
2404,Airport,298,Trip Completed,12-07-2016 20:00,Night,12-07-2016 20:56,20,Tuesday
3313,City,298,Trip Completed,13-07-2016 12:01,Evening,13-07-2016 12:55,12,Wednesday
3559,City,298,Trip Completed,13-07-2016 18:16,Night,13-07-2016 19:25,18,Wednesday
4018,Airport,298,Trip Completed,13-07-2016 23:57,Night,14-07-2016 01:02,23,Wednesday
4121,Airport,298,Trip Completed,14-07-2016 04:29,Morning,14-07-2016 05:07,4,Thursday
4224,City,298,Trip Completed,14-07-2016 05:49,Morning,14-07-2016 06:54,5,Thursday
4810,City,298,Trip Completed,14-07-2016 17:16,Night,14-07-2016 18:01,17,Thursday
5295,City,298,Trip Completed,14-07-2016 21:48,Night,14-07-2016 22:41,21,Thursday
5381,Airport,298,Trip Completed,14-07-2016 23:56,Night,15-07-2016 00:39,23,Thursday
6271,City,298,Trip Completed,15-07-2016 18:14,Night,15-07-2016 18:59,18,Friday
1244,City,299,Trip Completed,11-07-2016 21:38,Night,11-07-2016 22:15,21,Monday
2249,City,299,Trip Completed,12-07-2016 18:24,Night,12-07-2016 19:09,18,Tuesday
3045,Airport,299,Trip Completed,13-07-2016 07:39,Morning,13-07-2016 08:30,7,Wednesday
3817,Airport,299,Trip Completed,13-07-2016 21:12,Night,13-07-2016 22:05,21,Wednesday
4481,City,299,Trip Completed,14-07-2016 08:46,Day,14-07-2016 09:54,8,Thursday
5160,City,299,Trip Completed,14-07-2016 20:28,Night,14-07-2016 21:12,20,Thursday
6304,City,299,Trip Completed,15-07-2016 18:31,Night,15-07-2016 19:19,18,Friday
1315,Airport,300,Trip Completed,11-07-2016 22:54,Night,11-07-2016 23:35,22,Monday
2924,City,300,Trip Completed,13-07-2016 06:31,Morning,13-07-2016 07:20,6,Wednesday
3324,Airport,300,Trip Completed,13-07-2016 12:33,Evening,13-07-2016 13:16,12,Wednesday
3935,Airport,300,Trip Completed,13-07-2016 22:26,Night,13-07-2016 23:43,22,Wednesday
5844,Airport,300,Trip Completed,15-07-2016 09:07,Day,15-07-2016 09:56,9,Friday
1362,City,null,No Cars Available,11-07-2016 00:02,Unavailable,null,0,Monday
1364,City,null,No Cars Available,11-07-2016 00:06,Unavailable,null,0,Monday
1366,City,null,No Cars Available,11-07-2016 00:09,Unavailable,null,0,Monday
2,Airport,null,No Cars Available,11-07-2016 00:23,Unavailable,null,0,Monday
7,Airport,null,No Cars Available,11-07-2016 00:30,Unavailable,null,0,Monday
6,City,null,No Cars Available,11-07-2016 00:36,Unavailable,null,0,Monday
4,City,null,No Cars Available,11-07-2016 00:37,Unavailable,null,0,Monday
8,City,null,No Cars Available,11-07-2016 00:40,Unavailable,null,0,Monday
12,City,null,No Cars Available,11-07-2016 01:08,Unavailable,null,1,Monday
16,Airport,null,No Cars Available,11-07-2016 01:09,Unavailable,null,1,Monday
14,Airport,null,No Cars Available,11-07-2016 01:10,Unavailable,null,1,Monday
19,City,null,No Cars Available,11-07-2016 01:14,Unavailable,null,1,Monday
15,City,null,No Cars Available,11-07-2016 01:15,Unavailable,null,1,Monday
17,Airport,null,No Cars Available,11-07-2016 01:16,Unavailable,null,1,Monday
20,Airport,null,No Cars Available,11-07-2016 01:23,Unavailable,null,1,Monday
23,City,null,No Cars Available,11-07-2016 01:38,Unavailable,null,1,Monday
22,Airport,null,No Cars Available,11-07-2016 01:40,Unavailable,null,1,Monday
25,Airport,null,No Cars Available,11-07-2016 01:45,Unavailable,null,1,Monday
24,Airport,null,No Cars Available,11-07-2016 01:48,Unavailable,null,1,Monday
27,Airport,null,No Cars Available,11-07-2016 01:49,Unavailable,null,1,Monday
26,Airport,null,No Cars Available,11-07-2016 01:49,Unavailable,null,1,Monday
29,City,null,No Cars Available,11-07-2016 01:55,Unavailable,null,1,Monday
28,City,null,No Cars Available,11-07-2016 02:02,Unavailable,null,2,Monday
31,City,null,No Cars Available,11-07-2016 02:10,Unavailable,null,2,Monday
32,Airport,null,No Cars Available,11-07-2016 02:15,Unavailable,null,2,Monday
36,City,null,No Cars Available,11-07-2016 02:33,Unavailable,null,2,Monday
37,Airport,null,No Cars Available,11-07-2016 02:34,Unavailable,null,2,Monday
38,City,null,No Cars Available,11-07-2016 02:39,Unavailable,null,2,Monday
40,Airport,null,No Cars Available,11-07-2016 02:42,Unavailable,null,2,Monday
39,Airport,null,No Cars Available,11-07-2016 02:48,Unavailable,null,2,Monday
42,Airport,null,No Cars Available,11-07-2016 02:55,Unavailable,null,2,Monday
43,City,null,No Cars Available,11-07-2016 03:06,Unavailable,null,3,Monday
44,Airport,null,No Cars Available,11-07-2016 03:07,Unavailable,null,3,Monday
46,Airport,null,No Cars Available,11-07-2016 03:16,Unavailable,null,3,Monday
49,Airport,null,No Cars Available,11-07-2016 03:29,Unavailable,null,3,Monday
52,City,null,No Cars Available,11-07-2016 03:30,Unavailable,null,3,Monday
54,City,null,No Cars Available,11-07-2016 03:34,Unavailable,null,3,Monday
55,Airport,null,No Cars Available,11-07-2016 03:41,Unavailable,null,3,Monday
57,City,null,No Cars Available,11-07-2016 03:52,Unavailable,null,3,Monday
59,City,null,No Cars Available,11-07-2016 03:58,Unavailable,null,3,Monday
56,City,null,No Cars Available,11-07-2016 03:58,Unavailable,null,3,Monday
58,Airport,null,No Cars Available,11-07-2016 04:03,Unavailable,null,4,Monday
61,Airport,null,No Cars Available,11-07-2016 04:05,Unavailable,null,4,Monday
62,Airport,null,No Cars Available,11-07-2016 04:10,Unavailable,null,4,Monday
63,Airport,null,No Cars Available,11-07-2016 04:17,Unavailable,null,4,Monday
65,Airport,null,No Cars Available,11-07-2016 04:23,Unavailable,null,4,Monday
67,Airport,null,No Cars Available,11-07-2016 04:24,Unavailable,null,4,Monday
69,Airport,null,No Cars Available,11-07-2016 04:27,Unavailable,null,4,Monday
68,Airport,null,No Cars Available,11-07-2016 04:27,Unavailable,null,4,Monday
72,City,null,No Cars Available,11-07-2016 04:36,Unavailable,null,4,Monday
73,Airport,null,No Cars Available,11-07-2016 04:36,Unavailable,null,4,Monday
71,City,null,No Cars Available,11-07-2016 04:37,Unavailable,null,4,Monday
75,Airport,null,No Cars Available,11-07-2016 04:40,Unavailable,null,4,Monday
79,City,null,No Cars Available,11-07-2016 04:43,Unavailable,null,4,Monday
83,City,null,No Cars Available,11-07-2016 04:44,Unavailable,null,4,Monday
78,City,null,No Cars Available,11-07-2016 04:45,Unavailable,null,4,Monday
104,City,null,No Cars Available,11-07-2016 05:00,Unavailable,null,5,Monday
103,City,null,No Cars Available,11-07-2016 05:02,Unavailable,null,5,Monday
131,City,null,No Cars Available,11-07-2016 05:10,Unavailable,null,5,Monday
124,City,null,No Cars Available,11-07-2016 05:12,Unavailable,null,5,Monday
117,City,null,No Cars Available,11-07-2016 05:13,Unavailable,null,5,Monday
137,City,null,No Cars Available,11-07-2016 05:17,Unavailable,null,5,Monday
136,City,null,No Cars Available,11-07-2016 05:19,Unavailable,null,5,Monday
135,City,null,No Cars Available,11-07-2016 05:20,Unavailable,null,5,Monday
138,City,null,No Cars Available,11-07-2016 05:20,Unavailable,null,5,Monday
154,City,null,No Cars Available,11-07-2016 05:31,Unavailable,null,5,Monday
153,City,null,No Cars Available,11-07-2016 05:33,Unavailable,null,5,Monday
171,City,null,No Cars Available,11-07-2016 05:39,Unavailable,null,5,Monday
167,City,null,No Cars Available,11-07-2016 05:40,Unavailable,null,5,Monday
159,City,null,No Cars Available,11-07-2016 05:43,Unavailable,null,5,Monday
178,City,null,No Cars Available,11-07-2016 05:47,Unavailable,null,5,Monday
179,City,null,No Cars Available,11-07-2016 05:49,Unavailable,null,5,Monday
190,City,null,No Cars Available,11-07-2016 05:53,Unavailable,null,5,Monday
189,City,null,No Cars Available,11-07-2016 05:58,Unavailable,null,5,Monday
208,Airport,null,No Cars Available,11-07-2016 06:05,Unavailable,null,6,Monday
194,City,null,No Cars Available,11-07-2016 06:05,Unavailable,null,6,Monday
207,City,null,No Cars Available,11-07-2016 06:06,Unavailable,null,6,Monday
199,City,null,No Cars Available,11-07-2016 06:07,Unavailable,null,6,Monday
203,City,null,No Cars Available,11-07-2016 06:07,Unavailable,null,6,Monday
221,City,null,No Cars Available,11-07-2016 06:16,Unavailable,null,6,Monday
226,City,null,No Cars Available,11-07-2016 06:21,Unavailable,null,6,Monday
228,City,null,No Cars Available,11-07-2016 06:24,Unavailable,null,6,Monday
231,City,null,No Cars Available,11-07-2016 06:26,Unavailable,null,6,Monday
230,City,null,No Cars Available,11-07-2016 06:27,Unavailable,null,6,Monday
254,City,null,No Cars Available,11-07-2016 06:40,Unavailable,null,6,Monday
263,City,null,No Cars Available,11-07-2016 06:44,Unavailable,null,6,Monday
255,City,null,No Cars Available,11-07-2016 06:44,Unavailable,null,6,Monday
259,City,null,No Cars Available,11-07-2016 06:46,Unavailable,null,6,Monday
266,City,null,No Cars Available,11-07-2016 06:47,Unavailable,null,6,Monday
274,City,null,No Cars Available,11-07-2016 06:50,Unavailable,null,6,Monday
272,City,null,No Cars Available,11-07-2016 06:50,Unavailable,null,6,Monday
287,City,null,No Cars Available,11-07-2016 07:05,Unavailable,null,7,Monday
288,City,null,No Cars Available,11-07-2016 07:05,Unavailable,null,7,Monday
300,City,null,No Cars Available,11-07-2016 07:13,Unavailable,null,7,Monday
331,City,null,No Cars Available,11-07-2016 07:47,Unavailable,null,7,Monday
337,City,null,No Cars Available,11-07-2016 07:50,Unavailable,null,7,Monday
342,City,null,No Cars Available,11-07-2016 07:51,Unavailable,null,7,Monday
349,City,null,No Cars Available,11-07-2016 07:51,Unavailable,null,7,Monday
344,City,null,No Cars Available,11-07-2016 07:52,Unavailable,null,7,Monday
348,City,null,No Cars Available,11-07-2016 07:54,Unavailable,null,7,Monday
359,City,null,No Cars Available,11-07-2016 07:58,Unavailable,null,7,Monday
367,City,null,No Cars Available,11-07-2016 08:03,Unavailable,null,8,Monday
356,City,null,No Cars Available,11-07-2016 08:03,Unavailable,null,8,Monday
369,City,null,No Cars Available,11-07-2016 08:04,Unavailable,null,8,Monday
364,City,null,No Cars Available,11-07-2016 08:05,Unavailable,null,8,Monday
372,City,null,No Cars Available,11-07-2016 08:07,Unavailable,null,8,Monday
365,City,null,No Cars Available,11-07-2016 08:07,Unavailable,null,8,Monday
390,City,null,No Cars Available,11-07-2016 08:17,Unavailable,null,8,Monday
388,City,null,No Cars Available,11-07-2016 08:21,Unavailable,null,8,Monday
385,City,null,No Cars Available,11-07-2016 08:21,Unavailable,null,8,Monday
396,City,null,No Cars Available,11-07-2016 08:29,Unavailable,null,8,Monday
413,City,null,No Cars Available,11-07-2016 08:37,Unavailable,null,8,Monday
408,City,null,No Cars Available,11-07-2016 08:37,Unavailable,null,8,Monday
416,City,null,No Cars Available,11-07-2016 08:39,Unavailable,null,8,Monday
435,City,null,No Cars Available,11-07-2016 08:55,Unavailable,null,8,Monday
440,City,null,No Cars Available,11-07-2016 09:08,Unavailable,null,9,Monday
434,City,null,No Cars Available,11-07-2016 09:09,Unavailable,null,9,Monday
456,City,null,No Cars Available,11-07-2016 09:13,Unavailable,null,9,Monday
453,City,null,No Cars Available,11-07-2016 09:13,Unavailable,null,9,Monday
442,City,null,No Cars Available,11-07-2016 09:15,Unavailable,null,9,Monday
478,City,null,No Cars Available,11-07-2016 09:16,Unavailable,null,9,Monday
452,City,null,No Cars Available,11-07-2016 09:16,Unavailable,null,9,Monday
460,City,null,No Cars Available,11-07-2016 09:21,Unavailable,null,9,Monday
473,Airport,null,No Cars Available,11-07-2016 09:22,Unavailable,null,9,Monday
472,City,null,No Cars Available,11-07-2016 09:25,Unavailable,null,9,Monday
496,City,null,No Cars Available,11-07-2016 09:29,Unavailable,null,9,Monday
487,City,null,No Cars Available,11-07-2016 09:31,Unavailable,null,9,Monday
498,City,null,No Cars Available,11-07-2016 09:35,Unavailable,null,9,Monday
503,City,null,No Cars Available,11-07-2016 09:37,Unavailable,null,9,Monday
502,City,null,No Cars Available,11-07-2016 09:40,Unavailable,null,9,Monday
509,City,null,No Cars Available,11-07-2016 09:42,Unavailable,null,9,Monday
506,City,null,No Cars Available,11-07-2016 09:43,Unavailable,null,9,Monday
522,City,null,No Cars Available,11-07-2016 09:48,Unavailable,null,9,Monday
516,City,null,No Cars Available,11-07-2016 09:49,Unavailable,null,9,Monday
524,City,null,No Cars Available,11-07-2016 09:50,Unavailable,null,9,Monday
527,City,null,No Cars Available,11-07-2016 09:52,Unavailable,null,9,Monday
